MAE,RMSE,R2,MAPE,samples,model_name,timestamp,testing_mode
0.0740870015856982,2.364754920251161,0.9983253800488622,0.0442477598406148,8171,RandomForestModel,2025-11-21 20:44:13.746698,True
56.057415544938685,70.04100685773177,,,8171,ProphetModel,2025-11-21 20:44:24.511847,True
28.062221332659988,35.08689701234289,0.6313333015181946,19.233401966579127,8171,EnsembleModel,2025-11-21 20:44:28.255650,True
0.0740870015856992,2.3647549202511606,0.9983253800488622,0.0442477598406149,8171,RandomForestModel,2025-11-21 22:01:34.659132,True
0.0776908790944187,2.7179577856923727,0.9977877744708414,0.0453961028382853,8171,XGBoostModel,2025-11-21 22:01:36.113965,True
0.0826798394419481,1.7728451333453494,0.99905879205497,0.0567598559265528,8171,LightGBMModel,2025-11-21 22:01:37.565328,True
56.057415544938685,70.04100685773177,,,8171,ProphetModel,2025-11-21 22:01:48.818277,True
14.05561862048233,17.643918985102523,0.9067746343464184,9.63000536661597,8171,EnsembleModel,2025-11-21 22:01:52.946360,True
