timestamp,BEARING_VIB_HP_FRONT-XMICRO_METER-UM,BEARING_VIB_HP_FRONT-Y,BEARING_VIB_HP_REAR-X,BEARING_VIB_HP_REAR-Y,BEARING_VIB_IP_REAR-X,BEARING_VIB_IP_REAR-Y,COOLING_WATER_TEMP_CT_FAN,MAIN_STEAM_FLOWTPH,ms_pressureKG-CM2,MS_TEMPERATURE,NOX_PPM,O2_LEVEL,REHEAT_TEMP_HRH,SHAFT_VIB._HP_FRONT-X,SHAFT_VIB._HP_FRONT-Y,SHAFT_VIB._HP_REAR-YMICRO_METER-UM,SHAFT_VIB._IP_REAR-X,SHAFT_VIB._IP_REAR-Y,SHAFT_VIB_HP_REAR-X,TOTAL_COAL_FLOW,TURBINE_LOADMW
2025-04-27 00:01:00,25.621666488647463,20.85790764808655,20.72915273666382,20.664748268127443,20.85791255950928,20.729156665802,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.6797275543213,4.442314817905426,482.12079879760745,283.06020690917967,105.4507488632202,174.94391891479492,144.78377563476562,106.09159915924072,171.85057128906251,145.77930923461915,105.57661094665528
2025-04-27 00:02:00,20.729150772094727,20.85789291381836,20.729168453216552,20.72914487838745,20.729567260742183,20.729160594940183,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.6720343017578,4.442314817905426,482.12079879760745,288.0208695983887,107.4938417816162,174.69871711730957,144.74604804992677,106.0924203491211,171.5299143218994,145.77930923461915,105.83492034912108
2025-04-27 00:03:00,31.82670590400696,20.72934329986572,15.259259495735169,20.729158630371096,20.72914880752564,20.729156665802,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67624633789063,4.442314817905426,482.12079879760745,289.1337272644043,109.73840911865234,173.7744738006592,144.82149536132812,93.38516311645508,171.3601676940918,145.77930923461915,105.57661094665528
2025-04-27 00:04:00,20.857895860672,20.72915568351745,12.774206800460815,20.729160594940183,20.72955743789673,20.72920086860657,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,133.4686749267578,4.442314817905426,482.12079879760745,286.1158190917969,107.24863998413086,170.79430107116698,144.97238998413087,106.09155200958251,172.6239042663574,145.77930923461915,105.5766030883789
2025-04-27 00:05:00,20.72914782524109,20.96331954956055,14.509499382972718,20.72909576416016,20.729168453216552,20.72914487838745,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,283.5694703674316,106.66392528533936,170.11528312683106,146.9906153869629,132.5390251159668,170.6622741699219,145.77930923461915,105.57818260192872
2025-04-27 00:06:00,20.7290987110138,20.85789782524109,15.235681719779969,20.729934635162355,20.729359016418456,20.72916255950928,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,283.7769602966309,106.30554466247558,171.3790354156494,146.91516807556152,132.60339225769044,171.85057128906251,145.77930923461915,105.5766030883789
2025-04-27 00:07:00,20.793691778182986,20.79352773666382,19.58351427078248,20.729140949249267,20.72933544158936,20.729496536254885,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,287.455026550293,106.51302280426026,169.0967404937744,146.8963003540039,132.60319580078126,167.88957565307618,145.77930923461915,105.5782808303833
2025-04-27 00:08:00,20.72919006347656,33.1468737411499,20.729158630371096,20.729138984680176,20.79371928215027,20.72935410499573,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,286.0780993652344,106.60733390808106,170.56795913696288,145.63255592346192,106.091390914917,170.8508885192871,145.77930923461915,105.57666595458984
2025-04-27 00:09:00,20.72918809890747,20.857908630371096,20.729140949249267,20.85787817955017,20.729156665802,20.729359998703003,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,286.5307832336426,105.13610740661622,172.5107293701172,138.59707252502443,106.09149700164797,168.30453979492188,145.77930923461915,105.57665023803712
2025-04-27 00:10:00,20.342874250411988,20.72917041778565,20.72916648864746,20.729150772094727,20.72915470123291,20.72915175437928,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,287.2286767578125,105.30586975097656,172.96342895507814,140.1814739227295,106.09149700164797,166.87103302001952,145.77930923461915,105.57668952941894
2025-04-27 00:11:00,20.664958477020264,21.31392244338989,15.414870557785036,20.72915273666382,20.72916648864746,20.729158630371096,34.452502784729006,535.3755047607422,146.32777763366698,482.113490600586,132.67557052612304,4.442314817905426,482.12079879760745,289.6995703125,106.04147514343262,170.51137954711913,138.74796714782715,106.09149700164797,170.26617774963378,145.77930923461915,105.57820617675782
